Date,Index,Country,Close,Currency
2011-05-22,bovespa,brazil,62345.18,BRL
2011-05-23,bovespa,brazil,63336.75,BRL
2011-05-24,bovespa,brazil,63388.44,BRL
2011-05-25,bovespa,brazil,64098.57,BRL
2011-05-26,bovespa,brazil,64294.96,BRL
2011-05-29,bovespa,brazil,63953.93,BRL
2011-05-30,bovespa,brazil,64620.08,BRL
2011-05-31,bovespa,brazil,63411.48,BRL
2011-06-01,bovespa,brazil,64218.08,BRL
2011-06-02,bovespa,brazil,64340.5,BRL
2011-06-05,bovespa,brazil,63067.73,BRL
2011-06-06,bovespa,brazil,63217.85,BRL
2011-06-07,bovespa,brazil,63032.97,BRL
2011-06-08,bovespa,brazil,63468.82,BRL
2011-06-09,bovespa,brazil,62697.16,BRL
2011-06-12,bovespa,brazil,62022.92,BRL
2011-06-13,bovespa,brazil,62204.83,BRL
2011-06-14,bovespa,brazil,61603.74,BRL
2011-06-15,bovespa,brazil,60880.62,BRL
2011-06-16,bovespa,brazil,61059.98,BRL
2011-06-19,bovespa,brazil,61168.24,BRL
2011-06-20,bovespa,brazil,61423.61,BRL
2011-06-21,bovespa,brazil,61194.09,BRL
2011-06-23,bovespa,brazil,61016.72,BRL
2011-06-26,bovespa,brazil,61216.98,BRL
2011-06-27,bovespa,brazil,62303.37,BRL
2011-06-28,bovespa,brazil,62333.97,BRL
2011-06-29,bovespa,brazil,62403.64,BRL
2011-06-30,bovespa,brazil,63394.34,BRL
2011-07-03,bovespa,brazil,63891.31,BRL
2011-07-04,bovespa,brazil,63038.81,BRL
2011-07-05,bovespa,brazil,62565.46,BRL
2011-07-06,bovespa,brazil,62207.33,BRL
2011-07-07,bovespa,brazil,61513.24,BRL
2011-07-10,bovespa,brazil,60223.63,BRL
2011-07-11,bovespa,brazil,59704.75,BRL
2011-07-12,bovespa,brazil,60669.89,BRL
2011-07-13,bovespa,brazil,59679.35,BRL
2011-07-14,bovespa,brazil,59478.01,BRL
2011-07-17,bovespa,brazil,58837.61,BRL
2011-07-18,bovespa,brazil,59082.13,BRL
2011-07-19,bovespa,brazil,59119.71,BRL
2011-07-20,bovespa,brazil,60262.95,BRL
2011-07-21,bovespa,brazil,60270.47,BRL
2011-07-24,bovespa,brazil,59970.54,BRL
2011-07-25,bovespa,brazil,59339.9,BRL
2011-07-26,bovespa,brazil,58288.46,BRL
2011-07-27,bovespa,brazil,58708.25,BRL
2011-07-28,bovespa,brazil,58823.45,BRL
2011-07-31,bovespa,brazil,58535.74,BRL
2011-08-01,bovespa,brazil,57310.78,BRL
2011-08-02,bovespa,brazil,56017.22,BRL
2011-08-03,bovespa,brazil,52811.36,BRL
2011-08-04,bovespa,brazil,52949.22,BRL
2011-08-07,bovespa,brazil,48668.29,BRL
2011-08-08,bovespa,brazil,51150.9,BRL
2011-08-09,bovespa,brazil,51395.29,BRL
2011-08-10,bovespa,brazil,53343.11,BRL
2011-08-11,bovespa,brazil,53473.35,BRL
2011-08-14,bovespa,brazil,54651.83,BRL
2011-08-15,bovespa,brazil,54323.61,BRL
2011-08-16,bovespa,brazil,55073.02,BRL
2011-08-17,bovespa,brazil,53134.1,BRL
2011-08-18,bovespa,brazil,52447.63,BRL
2011-08-21,bovespa,brazil,52440.23,BRL
2011-08-22,bovespa,brazil,53786.63,BRL
2011-08-23,bovespa,brazil,53795.7,BRL
2011-08-24,bovespa,brazil,52953.3,BRL
2011-08-25,bovespa,brazil,53350.79,BRL
2011-08-28,bovespa,brazil,54860.73,BRL
2011-08-29,bovespa,brazil,55385.03,BRL
2011-08-30,bovespa,brazil,56495.12,BRL
2011-08-31,bovespa,brazil,58118.2,BRL
2011-09-01,bovespa,brazil,56531.62,BRL
2011-09-04,bovespa,brazil,54998.41,BRL
2011-09-05,bovespa,brazil,56607.3,BRL
2011-09-07,bovespa,brazil,57623.63,BRL
2011-09-08,bovespa,brazil,55778.39,BRL
2011-09-11,bovespa,brazil,55685.47,BRL
2011-09-12,bovespa,brazil,55543.97,BRL
2011-09-13,bovespa,brazil,56286.04,BRL
2011-09-14,bovespa,brazil,56381.46,BRL
2011-09-15,bovespa,brazil,57210.11,BRL
2011-09-18,bovespa,brazil,57102.78,BRL
2011-09-19,bovespa,brazil,56378.63,BRL
2011-09-20,bovespa,brazil,55981.9,BRL
2011-09-21,bovespa,brazil,53280.28,BRL
2011-09-22,bovespa,brazil,53230.36,BRL
2011-09-25,bovespa,brazil,53747.52,BRL
2011-09-26,bovespa,brazil,53920.36,BRL
2011-09-27,bovespa,brazil,53270.36,BRL
2011-09-28,bovespa,brazil,53384.67,BRL
2011-09-29,bovespa,brazil,52324.42,BRL
2011-10-02,bovespa,brazil,50791.53,BRL
2011-10-03,bovespa,brazil,50686.34,BRL
2011-10-04,bovespa,brazil,51013.85,BRL
2011-10-05,bovespa,brazil,52290.37,BRL
2011-10-06,bovespa,brazil,51243.62,BRL
2011-10-09,bovespa,brazil,53273.11,BRL
2011-10-10,bovespa,brazil,53838.47,BRL
2011-10-12,bovespa,brazil,54601.07,BRL
2011-10-13,bovespa,brazil,55030.45,BRL
2011-10-16,bovespa,brazil,53911.33,BRL
2011-10-17,bovespa,brazil,55031.93,BRL
2011-10-18,bovespa,brazil,54966.13,BRL
2011-10-19,bovespa,brazil,54009.98,BRL
2011-10-20,bovespa,brazil,55255.23,BRL
2011-10-23,bovespa,brazil,56891.97,BRL
2011-10-24,bovespa,brazil,56285.99,BRL
2011-10-25,bovespa,brazil,57143.79,BRL
2011-10-26,bovespa,brazil,59270.13,BRL
2011-10-27,bovespa,brazil,59513.13,BRL
2011-10-30,bovespa,brazil,58338.39,BRL
2011-10-31,bovespa,brazil,57322.75,BRL
2011-11-02,bovespa,brazil,58196.3,BRL
2011-11-03,bovespa,brazil,58669.92,BRL
2011-11-06,bovespa,brazil,59198.77,BRL
2011-11-07,bovespa,brazil,59026.13,BRL
2011-11-08,bovespa,brazil,57549.74,BRL
2011-11-09,bovespa,brazil,57321.81,BRL
2011-11-10,bovespa,brazil,58546.97,BRL
2011-11-13,bovespa,brazil,58258.23,BRL
2011-11-15,bovespa,brazil,58559.99,BRL
2011-11-16,bovespa,brazil,56988.9,BRL
2011-11-17,bovespa,brazil,56731.34,BRL
2011-11-20,bovespa,brazil,56284.59,BRL
2011-11-21,bovespa,brazil,55878.44,BRL
2011-11-22,bovespa,brazil,54972.08,BRL
2011-11-23,bovespa,brazil,55279.88,BRL
2011-11-24,bovespa,brazil,54894.49,BRL
2011-11-27,bovespa,brazil,56017.35,BRL
2011-11-28,bovespa,brazil,55299.76,BRL
2011-11-29,bovespa,brazil,56874.98,BRL
2011-11-30,bovespa,brazil,58143.42,BRL
2011-12-01,bovespa,brazil,57885.85,BRL
2011-12-04,bovespa,brazil,58910.48,BRL
2011-12-05,bovespa,brazil,59536.16,BRL
2011-12-06,bovespa,brazil,58662.83,BRL
2011-12-07,bovespa,brazil,57455.02,BRL
2011-12-08,bovespa,brazil,58236.46,BRL
2011-12-11,bovespa,brazil,57346.86,BRL
2011-12-12,bovespa,brazil,57494.85,BRL
2011-12-13,bovespa,brazil,56646.87,BRL
2011-12-14,bovespa,brazil,56331.15,BRL
2011-12-15,bovespa,brazil,56096.93,BRL
2011-12-18,bovespa,brazil,55298.33,BRL
2011-12-19,bovespa,brazil,56864.85,BRL
2011-12-20,bovespa,brazil,56653.37,BRL
2011-12-21,bovespa,brazil,57347.87,BRL
2011-12-22,bovespa,brazil,57701.07,BRL
2011-12-25,bovespa,brazil,57669.48,BRL
2011-12-26,bovespa,brazil,58005.2,BRL
2011-12-27,bovespa,brazil,56533.76,BRL
2011-12-28,bovespa,brazil,56754.08,BRL
2012-01-01,bovespa,brazil,57829.27,BRL
2012-01-02,bovespa,brazil,59264.87,BRL
2012-01-03,bovespa,brazil,59364.95,BRL
2012-01-04,bovespa,brazil,58546.08,BRL
2012-01-05,bovespa,brazil,58600.37,BRL
2012-01-08,bovespa,brazil,59082.88,BRL
2012-01-09,bovespa,brazil,59805.96,BRL
2012-01-10,bovespa,brazil,59962.4,BRL
2012-01-11,bovespa,brazil,59920.78,BRL
2012-01-12,bovespa,brazil,59146.58,BRL
2012-01-15,bovespa,brazil,59956.46,BRL
2012-01-16,bovespa,brazil,60645.9,BRL
2012-01-17,bovespa,brazil,61722.86,BRL
2012-01-18,bovespa,brazil,61926.69,BRL
2012-01-19,bovespa,brazil,62312.13,BRL
2012-01-22,bovespa,brazil,62386.24,BRL
2012-01-23,bovespa,brazil,62486.22,BRL
2012-01-25,bovespa,brazil,62953.06,BRL
2012-01-26,bovespa,brazil,62904.2,BRL
2012-01-29,bovespa,brazil,62770.01,BRL
2012-01-30,bovespa,brazil,63072.31,BRL
2012-01-31,bovespa,brazil,64567.18,BRL
2012-02-01,bovespa,brazil,64593.1,BRL
2012-02-02,bovespa,brazil,65217.37,BRL
2012-02-05,bovespa,brazil,65223.72,BRL
2012-02-06,bovespa,brazil,65917.02,BRL
2012-02-07,bovespa,brazil,65831.16,BRL
2012-02-08,bovespa,brazil,65530.49,BRL
2012-02-09,bovespa,brazil,63997.86,BRL
2012-02-12,bovespa,brazil,65691.53,BRL
2012-02-13,bovespa,brazil,65038.53,BRL
2012-02-14,bovespa,brazil,65368.49,BRL
2012-02-15,bovespa,brazil,66141.7,BRL
2012-02-16,bovespa,brazil,66203.5,BRL
2012-02-21,bovespa,brazil,66092.77,BRL
2012-02-22,bovespa,brazil,65819.62,BRL
2012-02-23,bovespa,brazil,65942.73,BRL
2012-02-26,bovespa,brazil,65241.49,BRL
2012-02-27,bovespa,brazil,65958.78,BRL
2012-02-28,bovespa,brazil,65811.73,BRL
2012-02-29,bovespa,brazil,66809.8,BRL
2012-03-01,bovespa,brazil,67781.6,BRL
2012-03-04,bovespa,brazil,66964.03,BRL
2012-03-05,bovespa,brazil,65114.15,BRL
2012-03-06,bovespa,brazil,66016.76,BRL
2012-03-07,bovespa,brazil,66908.39,BRL
2012-03-08,bovespa,brazil,66703.96,BRL
2012-03-11,bovespa,brazil,66384.76,BRL
2012-03-12,bovespa,brazil,68394.33,BRL
2012-03-13,bovespa,brazil,68257.22,BRL
2012-03-14,bovespa,brazil,67749.49,BRL
2012-03-15,bovespa,brazil,67684.13,BRL
2012-03-18,bovespa,brazil,67730.31,BRL
2012-03-19,bovespa,brazil,67295.56,BRL
2012-03-20,bovespa,brazil,66860.05,BRL
2012-03-21,bovespa,brazil,65828.19,BRL
2012-03-22,bovespa,brazil,65812.95,BRL
2012-03-25,bovespa,brazil,66684.59,BRL
2012-03-26,bovespa,brazil,66037.35,BRL
2012-03-27,bovespa,brazil,65079.34,BRL
2012-03-28,bovespa,brazil,64871.99,BRL
2012-03-29,bovespa,brazil,64510.97,BRL
2012-04-01,bovespa,brazil,65216.25,BRL
2012-04-02,bovespa,brazil,64284.26,BRL
2012-04-03,bovespa,brazil,63528.65,BRL
2012-04-04,bovespa,brazil,63691.18,BRL
2012-04-08,bovespa,brazil,62923.21,BRL
2012-04-09,bovespa,brazil,61738.28,BRL
2012-04-10,bovespa,brazil,61293.14,BRL
2012-04-11,bovespa,brazil,63058.0,BRL
2012-04-12,bovespa,brazil,62105.6,BRL
2012-04-15,bovespa,brazil,61954.55,BRL
2012-04-16,bovespa,brazil,62698.87,BRL
2012-04-17,bovespa,brazil,63010.48,BRL
2012-04-18,bovespa,brazil,62618.41,BRL
2012-04-19,bovespa,brazil,62494.08,BRL
2012-04-22,bovespa,brazil,61539.38,BRL
2012-04-23,bovespa,brazil,61971.14,BRL
2012-04-24,bovespa,brazil,61750.38,BRL
2012-04-25,bovespa,brazil,62198.06,BRL
2012-04-26,bovespa,brazil,61691.21,BRL
2012-04-29,bovespa,brazil,61820.26,BRL
2012-05-01,bovespa,brazil,62423.56,BRL
2012-05-02,bovespa,brazil,62104.15,BRL
2012-05-03,bovespa,brazil,60820.93,BRL
2012-05-06,bovespa,brazil,61220.43,BRL
2012-05-07,bovespa,brazil,60365.48,BRL
2012-05-08,bovespa,brazil,59786.12,BRL
2012-05-09,bovespa,brazil,59702.05,BRL
2012-05-10,bovespa,brazil,59445.21,BRL
2012-05-13,bovespa,brazil,57539.61,BRL
2012-05-14,bovespa,brazil,56237.97,BRL
2012-05-15,bovespa,brazil,55887.57,BRL
2012-05-16,bovespa,brazil,54038.2,BRL
2012-05-17,bovespa,brazil,54513.16,BRL
2012-05-20,bovespa,brazil,56590.24,BRL
2012-05-21,bovespa,brazil,55038.75,BRL
2012-05-22,bovespa,brazil,54619.48,BRL
2012-05-23,bovespa,brazil,54063.0,BRL
2012-05-24,bovespa,brazil,54463.16,BRL
2012-05-27,bovespa,brazil,55212.69,BRL
2012-05-28,bovespa,brazil,54633.06,BRL
2012-05-29,bovespa,brazil,53797.91,BRL
2012-05-30,bovespa,brazil,54490.41,BRL
2012-05-31,bovespa,brazil,53402.9,BRL
2012-06-03,bovespa,brazil,53416.75,BRL
2012-06-04,bovespa,brazil,52481.44,BRL
2012-06-05,bovespa,brazil,54156.04,BRL
2012-06-07,bovespa,brazil,54429.85,BRL
2012-06-10,bovespa,brazil,54001.45,BRL
2012-06-11,bovespa,brazil,55049.03,BRL
2012-06-12,bovespa,brazil,55650.51,BRL
2012-06-13,bovespa,brazil,55351.67,BRL
2012-06-14,bovespa,brazil,56104.69,BRL
2012-06-17,bovespa,brazil,56195.21,BRL
2012-06-18,bovespa,brazil,57195.49,BRL
2012-06-19,bovespa,brazil,57166.55,BRL
2012-06-20,bovespa,brazil,55505.17,BRL
2012-06-21,bovespa,brazil,55439.5,BRL
2012-06-24,bovespa,brazil,53805.38,BRL
2012-06-25,bovespa,brazil,53836.57,BRL
2012-06-26,bovespa,brazil,53108.93,BRL
2012-06-27,bovespa,brazil,52652.25,BRL
2012-06-28,bovespa,brazil,54354.63,BRL
2012-07-01,bovespa,brazil,54692.79,BRL
2012-07-02,bovespa,brazil,55780.32,BRL
2012-07-03,bovespa,brazil,56076.82,BRL
2012-07-04,bovespa,brazil,56379.06,BRL
2012-07-05,bovespa,brazil,55394.05,BRL
2012-07-09,bovespa,brazil,53705.82,BRL
2012-07-10,bovespa,brazil,53569.14,BRL
2012-07-11,bovespa,brazil,53420.87,BRL
2012-07-12,bovespa,brazil,54330.51,BRL
2012-07-15,bovespa,brazil,53401.8,BRL
2012-07-16,bovespa,brazil,53909.47,BRL
2012-07-17,bovespa,brazil,54583.13,BRL
2012-07-18,bovespa,brazil,55346.65,BRL
2012-07-19,bovespa,brazil,54194.79,BRL
2012-07-22,bovespa,brazil,53033.96,BRL
2012-07-23,bovespa,brazil,52638.63,BRL
2012-07-24,bovespa,brazil,52607.54,BRL
2012-07-25,bovespa,brazil,54002.72,BRL
2012-07-26,bovespa,brazil,56553.12,BRL
2012-07-29,bovespa,brazil,57240.92,BRL
2012-07-30,bovespa,brazil,56097.05,BRL
2012-07-31,bovespa,brazil,56291.93,BRL
2012-08-01,bovespa,brazil,55520.4,BRL
2012-08-02,bovespa,brazil,57255.22,BRL
2012-08-05,bovespa,brazil,58344.61,BRL
2012-08-06,bovespa,brazil,57725.66,BRL
2012-08-07,bovespa,brazil,58950.98,BRL
2012-08-08,bovespa,brazil,58797.13,BRL
2012-08-09,bovespa,brazil,59280.93,BRL
2012-08-12,bovespa,brazil,59122.74,BRL
2012-08-13,bovespa,brazil,58082.92,BRL
2012-08-14,bovespa,brazil,58189.28,BRL
2012-08-15,bovespa,brazil,59445.79,BRL
2012-08-16,bovespa,brazil,59082.37,BRL
2012-08-19,bovespa,brazil,59283.09,BRL
2012-08-20,bovespa,brazil,58917.73,BRL
2012-08-21,bovespa,brazil,59380.76,BRL
2012-08-22,bovespa,brazil,58511.55,BRL
2012-08-23,bovespa,brazil,58425.76,BRL
2012-08-26,bovespa,brazil,58111.46,BRL
2012-08-27,bovespa,brazil,58406.4,BRL
2012-08-28,bovespa,brazil,57369.19,BRL
2012-08-29,bovespa,brazil,57256.43,BRL
2012-08-30,bovespa,brazil,57061.45,BRL
2012-09-02,bovespa,brazil,57281.45,BRL
2012-09-03,bovespa,brazil,56233.9,BRL
2012-09-04,bovespa,brazil,56863.91,BRL
2012-09-05,bovespa,brazil,58321.24,BRL
2012-09-09,bovespa,brazil,58404.1,BRL
2012-09-10,bovespa,brazil,59422.55,BRL
2012-09-11,bovespa,brazil,59921.8,BRL
2012-09-12,bovespa,brazil,61958.12,BRL
2012-09-13,bovespa,brazil,62105.47,BRL
2012-09-16,bovespa,brazil,61805.98,BRL
2012-09-17,bovespa,brazil,61804.33,BRL
2012-09-18,bovespa,brazil,61651.83,BRL
2012-09-19,bovespa,brazil,61687.97,BRL
2012-09-20,bovespa,brazil,61320.07,BRL
2012-09-23,bovespa,brazil,61909.99,BRL
2012-09-24,bovespa,brazil,60501.1,BRL
2012-09-25,bovespa,brazil,60478.05,BRL
2012-09-26,bovespa,brazil,60239.79,BRL
2012-09-27,bovespa,brazil,59175.86,BRL
2012-09-30,bovespa,brazil,59570.8,BRL
2012-10-01,bovespa,brazil,59222.08,BRL
2012-10-02,bovespa,brazil,58627.33,BRL
2012-10-03,bovespa,brazil,58458.0,BRL
2012-10-04,bovespa,brazil,58571.59,BRL
2012-10-07,bovespa,brazil,59317.15,BRL
2012-10-08,bovespa,brazil,58939.46,BRL
2012-10-09,bovespa,brazil,58456.28,BRL
2012-10-10,bovespa,brazil,59161.72,BRL
2012-10-14,bovespa,brazil,59601.71,BRL
2012-10-15,bovespa,brazil,59743.87,BRL
2012-10-16,bovespa,brazil,60087.29,BRL
2012-10-17,bovespa,brazil,59733.9,BRL
2012-10-18,bovespa,brazil,58922.04,BRL
2012-10-21,bovespa,brazil,58700.3,BRL
2012-10-22,bovespa,brazil,57690.24,BRL
2012-10-23,bovespa,brazil,57160.74,BRL
2012-10-24,bovespa,brazil,57836.78,BRL
2012-10-25,bovespa,brazil,57276.81,BRL
2012-10-28,bovespa,brazil,57176.58,BRL
2012-10-29,bovespa,brazil,57683.76,BRL
2012-10-30,bovespa,brazil,57068.18,BRL
2012-10-31,bovespa,brazil,58382.68,BRL
2012-11-04,bovespa,brazil,58209.76,BRL
2012-11-05,bovespa,brazil,59458.59,BRL
2012-11-06,bovespa,brazil,58517.35,BRL
2012-11-07,bovespa,brazil,57524.45,BRL
2012-11-08,bovespa,brazil,57357.71,BRL
2012-11-11,bovespa,brazil,57064.31,BRL
2012-11-12,bovespa,brazil,57486.07,BRL
2012-11-13,bovespa,brazil,56279.36,BRL
2012-11-15,bovespa,brazil,55402.33,BRL
2012-11-18,bovespa,brazil,56450.86,BRL
2012-11-20,bovespa,brazil,56242.12,BRL
2012-11-21,bovespa,brazil,56436.97,BRL
2012-11-22,bovespa,brazil,57574.03,BRL
2012-11-25,bovespa,brazil,56737.1,BRL
2012-11-26,bovespa,brazil,56248.09,BRL
2012-11-27,bovespa,brazil,56539.4,BRL
2012-11-28,bovespa,brazil,57852.53,BRL
2012-11-29,bovespa,brazil,57474.57,BRL
2012-12-02,bovespa,brazil,58202.35,BRL
2012-12-03,bovespa,brazil,57563.23,BRL
2012-12-04,bovespa,brazil,57678.62,BRL
2012-12-05,bovespa,brazil,57656.42,BRL
2012-12-06,bovespa,brazil,58487.32,BRL
2012-12-09,bovespa,brazil,59248.23,BRL
2012-12-10,bovespa,brazil,59623.34,BRL
2012-12-11,bovespa,brazil,59474.18,BRL
2012-12-12,bovespa,brazil,59316.75,BRL
2012-12-13,bovespa,brazil,59604.92,BRL
2012-12-16,bovespa,brazil,59566.52,BRL
2012-12-17,bovespa,brazil,60460.73,BRL
2012-12-18,bovespa,brazil,60998.34,BRL
2012-12-19,bovespa,brazil,61276.12,BRL
2012-12-20,bovespa,brazil,61007.03,BRL
2012-12-25,bovespa,brazil,60959.79,BRL
2012-12-26,bovespa,brazil,60415.95,BRL
2012-12-27,bovespa,brazil,60952.08,BRL
2013-01-01,bovespa,brazil,62550.1,BRL
2013-01-02,bovespa,brazil,63312.46,BRL
2013-01-03,bovespa,brazil,62523.06,BRL
2013-01-06,bovespa,brazil,61932.54,BRL
2013-01-07,bovespa,brazil,61127.84,BRL
2013-01-08,bovespa,brazil,61578.58,BRL
2013-01-09,bovespa,brazil,61678.31,BRL
2013-01-10,bovespa,brazil,61497.43,BRL
2013-01-13,bovespa,brazil,62080.79,BRL
2013-01-14,bovespa,brazil,61727.61,BRL
2013-01-15,bovespa,brazil,61787.35,BRL
2013-01-16,bovespa,brazil,62194.06,BRL
2013-01-17,bovespa,brazil,61956.14,BRL
2013-01-20,bovespa,brazil,61899.71,BRL
2013-01-21,bovespa,brazil,61692.29,BRL
2013-01-22,bovespa,brazil,61966.26,BRL
2013-01-23,bovespa,brazil,61169.83,BRL
2013-01-27,bovespa,brazil,60027.07,BRL
2013-01-28,bovespa,brazil,60406.33,BRL
2013-01-29,bovespa,brazil,59336.7,BRL
2013-01-30,bovespa,brazil,59761.49,BRL
2013-01-31,bovespa,brazil,60351.16,BRL
2013-02-03,bovespa,brazil,59575.66,BRL
2013-02-04,bovespa,brazil,59444.97,BRL
2013-02-05,bovespa,brazil,58951.07,BRL
2013-02-06,bovespa,brazil,58372.46,BRL
2013-02-07,bovespa,brazil,58497.83,BRL
2013-02-12,bovespa,brazil,58405.74,BRL
2013-02-13,bovespa,brazil,58077.31,BRL
2013-02-14,bovespa,brazil,57903.3,BRL
2013-02-17,bovespa,brazil,57613.9,BRL
2013-02-18,bovespa,brazil,57314.4,BRL
2013-02-19,bovespa,brazil,56177.6,BRL
2013-02-20,bovespa,brazil,56154.68,BRL
2013-02-21,bovespa,brazil,56697.06,BRL
2013-02-24,bovespa,brazil,56617.56,BRL
2013-02-25,bovespa,brazil,56948.87,BRL
2013-02-26,bovespa,brazil,57273.88,BRL
2013-02-27,bovespa,brazil,57424.29,BRL
2013-02-28,bovespa,brazil,56883.99,BRL
2013-03-03,bovespa,brazil,56499.17,BRL
2013-03-04,bovespa,brazil,55950.73,BRL
2013-03-05,bovespa,brazil,57940.14,BRL
2013-03-06,bovespa,brazil,58846.81,BRL
2013-03-07,bovespa,brazil,58432.75,BRL
2013-03-10,bovespa,brazil,58544.79,BRL
2013-03-11,bovespa,brazil,58208.61,BRL
2013-03-12,bovespa,brazil,57385.9,BRL
2013-03-13,bovespa,brazil,57281.02,BRL
2013-03-14,bovespa,brazil,56869.28,BRL
2013-03-17,bovespa,brazil,56972.96,BRL
2013-03-18,bovespa,brazil,56361.24,BRL
2013-03-19,bovespa,brazil,56030.03,BRL
2013-03-20,bovespa,brazil,55576.67,BRL
2013-03-21,bovespa,brazil,55243.4,BRL
2013-03-24,bovespa,brazil,54873.12,BRL
2013-03-25,bovespa,brazil,55671.39,BRL
2013-03-26,bovespa,brazil,56034.29,BRL
2013-03-27,bovespa,brazil,56352.09,BRL
2013-03-31,bovespa,brazil,55902.18,BRL
2013-04-01,bovespa,brazil,54889.1,BRL
2013-04-02,bovespa,brazil,55562.74,BRL
2013-04-03,bovespa,brazil,54648.15,BRL
2013-04-04,bovespa,brazil,55050.6,BRL
2013-04-07,bovespa,brazil,55092.31,BRL
2013-04-08,bovespa,brazil,55912.04,BRL
2013-04-09,bovespa,brazil,56186.56,BRL
2013-04-10,bovespa,brazil,55400.91,BRL
2013-04-11,bovespa,brazil,54962.65,BRL
2013-04-14,bovespa,brazil,52949.93,BRL
2013-04-15,bovespa,brazil,53990.83,BRL
2013-04-16,bovespa,brazil,52881.96,BRL
2013-04-17,bovespa,brazil,53165.91,BRL
2013-04-18,bovespa,brazil,53928.92,BRL
2013-04-21,bovespa,brazil,54297.73,BRL
2013-04-22,bovespa,brazil,54884.75,BRL
2013-04-23,bovespa,brazil,54984.23,BRL
2013-04-24,bovespa,brazil,54963.32,BRL
2013-04-25,bovespa,brazil,54252.04,BRL
2013-04-28,bovespa,brazil,54887.25,BRL
2013-04-29,bovespa,brazil,55910.37,BRL
2013-05-01,bovespa,brazil,55321.93,BRL
2013-05-02,bovespa,brazil,55488.08,BRL
2013-05-05,bovespa,brazil,55429.88,BRL
2013-05-06,bovespa,brazil,56274.66,BRL
2013-05-07,bovespa,brazil,55804.8,BRL
2013-05-08,bovespa,brazil,55447.56,BRL
2013-05-09,bovespa,brazil,55107.8,BRL
2013-05-12,bovespa,brazil,54447.77,BRL
2013-05-13,bovespa,brazil,54666.82,BRL
2013-05-14,bovespa,brazil,54936.41,BRL
2013-05-15,bovespa,brazil,54772.62,BRL
2013-05-16,bovespa,brazil,55164.27,BRL
2013-05-19,bovespa,brazil,55700.77,BRL
2013-05-20,bovespa,brazil,56265.32,BRL
2013-05-21,bovespa,brazil,56429.27,BRL
2013-05-22,bovespa,brazil,56349.91,BRL
2013-05-23,bovespa,brazil,56406.21,BRL
2013-05-26,bovespa,brazil,56395.94,BRL
2013-05-27,bovespa,brazil,56036.26,BRL
2013-05-28,bovespa,brazil,54634.69,BRL
2013-05-30,bovespa,brazil,53506.08,BRL
2013-06-02,bovespa,brazil,53944.36,BRL
2013-06-03,bovespa,brazil,54017.9,BRL
2013-06-04,bovespa,brazil,52798.63,BRL
2013-06-05,bovespa,brazil,52884.83,BRL
2013-06-06,bovespa,brazil,51618.63,BRL
2013-06-09,bovespa,brazil,51316.65,BRL
2013-06-10,bovespa,brazil,49769.93,BRL
2013-06-11,bovespa,brazil,49180.58,BRL
2013-06-12,bovespa,brazil,50414.89,BRL
2013-06-13,bovespa,brazil,49332.34,BRL
2013-06-16,bovespa,brazil,49088.65,BRL
2013-06-17,bovespa,brazil,49464.94,BRL
2013-06-18,bovespa,brazil,47893.06,BRL
2013-06-19,bovespa,brazil,48214.43,BRL
2013-06-20,bovespa,brazil,47056.04,BRL
2013-06-23,bovespa,brazil,45965.05,BRL
2013-06-24,bovespa,brazil,46893.04,BRL
2013-06-25,bovespa,brazil,47171.98,BRL
2013-06-26,bovespa,brazil,47609.46,BRL
2013-06-27,bovespa,brazil,47457.13,BRL
2013-06-30,bovespa,brazil,47229.59,BRL
2013-07-01,bovespa,brazil,45228.95,BRL
2013-07-02,bovespa,brazil,45044.03,BRL
2013-07-03,bovespa,brazil,45763.16,BRL
2013-07-04,bovespa,brazil,45210.49,BRL
2013-07-07,bovespa,brazil,45075.5,BRL
2013-07-09,bovespa,brazil,45483.43,BRL
2013-07-10,bovespa,brazil,46626.26,BRL
2013-07-11,bovespa,brazil,45533.24,BRL
2013-07-14,bovespa,brazil,46738.9,BRL
2013-07-15,bovespa,brazil,46869.29,BRL
2013-07-16,bovespa,brazil,47407.31,BRL
2013-07-17,bovespa,brazil,47656.92,BRL
2013-07-18,bovespa,brazil,47400.23,BRL
2013-07-21,bovespa,brazil,48574.09,BRL
2013-07-22,bovespa,brazil,48819.52,BRL
2013-07-23,bovespa,brazil,48374.23,BRL
2013-07-24,bovespa,brazil,49066.75,BRL
2013-07-25,bovespa,brazil,49422.05,BRL
2013-07-28,bovespa,brazil,49212.33,BRL
2013-07-29,bovespa,brazil,48561.78,BRL
2013-07-30,bovespa,brazil,48234.49,BRL
2013-07-31,bovespa,brazil,49140.78,BRL
2013-08-01,bovespa,brazil,48474.04,BRL
2013-08-04,bovespa,brazil,48436.44,BRL
2013-08-05,bovespa,brazil,47421.85,BRL
2013-08-06,bovespa,brazil,47446.71,BRL
2013-08-07,bovespa,brazil,48928.82,BRL
2013-08-08,bovespa,brazil,49874.9,BRL
2013-08-11,bovespa,brazil,50299.49,BRL
2013-08-12,bovespa,brazil,50600.55,BRL
2013-08-13,bovespa,brazil,50895.92,BRL
2013-08-14,bovespa,brazil,50908.34,BRL
2013-08-15,bovespa,brazil,51538.78,BRL
2013-08-18,bovespa,brazil,51574.09,BRL
2013-08-19,bovespa,brazil,50507.02,BRL
2013-08-20,bovespa,brazil,50405.2,BRL
